sim_id,pity_threshold,player_type,population_share,fatigue,boxes_opened,boxes_opened_weighted,utility,revenue,dev_cost_allocated,net_revenue,participated
804,0,Casual,0.3,0.10105853460277812,21.422377744725598,6.426713323417679,87.41103977365135,24.807113428392242,0.0,24.807113428392242,1
804,0,F2P,0.65,0.5593387227021761,0.0,0.0,0.0,0.0,0.0,0.0,0
805,0,Whale,0.05,0.07604819511679134,41.203083370974554,2.0601541685487277,278.28014018846073,7.952195090598089,0.0,7.952195090598089,1
805,0,Casual,0.3,0.15991611703348702,23.447787868639825,7.034336360591947,163.14345973796412,27.152538351884914,0.0,27.152538351884914,1
805,0,F2P,0.65,0.5717980887199384,0.0,0.0,0.0,0.0,0.0,0.0,0
806,0,Whale,0.05,0.06170019884805934,40.84375196609195,2.0421875983045976,389.25541562770377,7.882844129455747,0.0,7.882844129455747,1
806,0,Casual,0.3,0.15642637117750338,29.335806194671605,8.800741858401482,222.7665797298738,33.97086357342972,0.0,33.97086357342972,1
806,0,F2P,0.65,0.506816002197706,0.0,0.0,0.0,0.0,0.0,0.0,0
807,0,Whale,0.05,0.03203759218237708,54.64741161250289,2.732370580625145,429.03786439265446,10.546950441213058,0.0,10.546950441213058,1
807,0,Casual,0.3,0.17941992206529989,30.36249963451153,9.108749890353458,335.4817422106569,35.15977457676435,0.0,35.15977457676435,1
807,0,F2P,0.65,0.44098396022218467,0.0,0.0,0.0,0.0,0.0,0.0,0
808,0,Whale,0.05,0.044568992915012706,39.778516560222045,1.9889258280111024,249.60022765452814,7.677253696122855,0.0,7.677253696122855,1
808,0,Casual,0.3,0.19031456854703577,10.268850718333812,3.0806552155001437,43.11070765292716,11.891329131830554,0.0,11.891329131830554,1
808,0,F2P,0.65,0.40709082648155015,0.0,0.0,0.0,0.0,0.0,0.0,0
809,0,Whale,0.05,0.04205356857566782,105.21344012512613,5.260672006256307,1716.5882506838386,20.306193944149342,0.0,20.306193944149342,1
809,0,Casual,0.3,0.1814329355800129,6.031080146906491,1.8093240440719471,17.398783372928467,6.9839908101177155,0.0,6.9839908101177155,1
809,0,F2P,0.65,0.42686570916377886,0.0,0.0,0.0,0.0,0.0,0.0,0
810,0,Whale,0.05,0.046776858853643,31.703937021485224,1.5851968510742613,205.84868215657644,6.118859845146648,0.0,6.118859845146648,1
810,0,Casual,0.3,0.1015492142788128,28.49839090615899,8.549517271847696,250.6044478260232,33.001136669332105,0.0,33.001136669332105,1
810,0,F2P,0.65,0.5066388007808322,0.0,0.0,0.0,0.0,0.0,0.0,0
811,0,Whale,0.05,0.03470303045200755,28.029705793493804,1.4014852896746903,131.37526181508946,5.4097332181443045,0.0,5.4097332181443045,1
811,0,Casual,0.3,0.17094863887213263,18.08654150374135,5.425962451122405,91.4330287043472,20.944215061332482,0.0,20.944215061332482,1
811,0,F2P,0.65,0.4023871630750659,0.0,0.0,0.0,0.0,0.0,0.0,0
812,0,Whale,0.05,0.05991920374763249,44.85933932162197,2.2429669660810982,518.9638769893098,8.65785248907304,0.0,8.65785248907304,1
812,0,Casual,0.3,0.13395023699016256,9.971443685487921,2.9914331056463763,55.953172013926135,11.546931787795012,0.0,11.546931787795012,1
812,0,F2P,0.65,0.4280007377961187,0.0,0.0,0.0,0.0,0.0,0.0,0
813,0,Whale,0.05,0.052337351762236375,62.836290407228475,3.141814520361424,509.31248043226935,12.127404048595096,0.0,12.127404048595096,1
813,0,Casual,0.3,0.17207283866671286,18.5589551007776,5.56768653023328,132.27283960788782,21.491270006700457,0.0,21.491270006700457,1
813,0,F2P,0.65,0.4314272609717902,0.0,0.0,0.0,0.0,0.0,0.0,0
814,0,Whale,0.05,0.07896730595763021,37.39844214889272,1.8699221074446362,224.05428572225577,7.217899334736295,0.0,7.217899334736295,1
814,0,Casual,0.3,0.10439281435733849,29.717345905058494,8.915203771517549,245.55817798871152,34.412686558057736,0.0,34.412686558057736,1
814,0,F2P,0.65,0.5584651297681823,0.0,0.0,0.0,0.0,0.0,0.0,0
815,0,Whale,0.05,0.0662539001569345,26.78333768614703,1.3391668843073514,201.1260752222861,5.169184173426377,0.0,5.169184173426377,1
815,0,Casual,0.3,0.12145722952179573,19.60405016970272,5.881215050910816,97.65794664394468,22.701490096515748,0.0,22.701490096515748,1
815,0,F2P,0.65,0.530091325529338,0.0,0.0,0.0,0.0,0.0,0.0,0
816,0,Whale,0.05,0.06756693557732885,53.52770292966294,2.676385146483147,458.11804836953394,10.330846665424946,0.0,10.330846665424946,1
816,0,Casual,0.3,0.1622289133942407,8.546313115263327,2.563893934578998,34.132859152729154,9.896630587474933,0.0,9.896630587474933,1
816,0,F2P,0.65,0.5317412417549897,0.0,0.0,0.0,0.0,0.0,0.0,0
817,0,Whale,0.05,0.053564117514677476,70.53315908384033,3.5266579541920167,859.8524827750816,13.612899703181185,0.0,13.612899703181185,1
817,0,Casual,0.3,0.10012737462508906,6.560898769337964,1.9682696308013892,10.718821248511972,7.597520774893361,0.0,7.597520774893361,1
817,0,F2P,0.65,0.43460308189725244,3.7794763640461944,2.4566596366300266,13.485737351645984,9.4827061973919,0.0,9.4827061973919,1
818,0,Whale,0.05,0.054203730596856944,45.983636475267765,2.2991818237633885,402.75364698665334,8.87484183972668,0.0,8.87484183972668,1
818,0,Casual,0.3,0.13963851474907402,10.339462086767016,3.1018386260301045,25.613172570275793,11.973097096476204,0.0,11.973097096476204,1
818,0,F2P,0.65,0.5814493743962449,0.0,0.0,0.0,0.0,0.0,0.0,0
819,0,Whale,0.05,0.07000801596994763,35.78940045503169,1.7894700227515845,256.6047001264679,6.907354287821116,0.0,6.907354287821116,1
819,0,Casual,0.3,0.17180872494376087,11.684707734796525,3.5054123204389573,48.88752226492194,13.530891556894375,0.0,13.530891556894375,1
819,0,F2P,0.65,0.5914510096919579,0.0,0.0,0.0,0.0,0.0,0.0,0
820,0,Whale,0.05,0.0704620741786692,20.243647304171134,1.0121823652085566,116.23132755686929,3.907023929705029,0.0,3.907023929705029,1
820,0,Casual,0.3,0.16671247705022935,6.527673359427982,1.9583020078283944,17.19819362340569,7.559045750217602,0.0,7.559045750217602,1
820,0,F2P,0.65,0.5320832357883195,0.0,0.0,0.0,0.0,0.0,0.0,0
821,0,Whale,0.05,0.07852164585451615,56.533052429829375,2.826652621491469,764.13677909785,10.91087911895707,0.0,10.91087911895707,1
821,0,Casual,0.3,0.19365766803785067,12.237200828005557,3.6711602484016668,58.00258815178784,14.170678558830435,0.0,14.170678558830435,1
821,0,F2P,0.65,0.5894542146088739,0.0,0.0,0.0,0.0,0.0,0.0,0
822,0,Whale,0.05,0.04797452242211632,128.55250816310632,6.427625408155317,3449.194168647644,24.81063407547952,0.0,24.81063407547952,1
822,0,Casual,0.3,0.10105068565898469,10.355750617305258,3.106725185191577,28.252965201334312,11.991959214839488,0.0,11.991959214839488,1
822,0,F2P,0.65,0.4624739609399176,0.0,0.0,0.0,0.0,0.0,0.0,0
823,0,Whale,0.05,0.04122432390137564,44.9471473552587,2.2473573677629353,306.6826617690244,8.674799439564929,0.0,8.674799439564929,1
823,0,Casual,0.3,0.10110166799955356,20.045872475149924,6.013761742544977,156.11418402469127,23.21312032622361,0.0,23.21312032622361,1
823,0,F2P,0.65,0.4213135940381525,0.0,0.0,0.0,0.0,0.0,0.0,0
824,0,Whale,0.05,0.07223917987706979,44.665019462297224,2.233250973114861,461.10957522263493,8.620348756223365,0.0,8.620348756223365,1
824,0,Casual,0.3,0.10462951615813752,14.73942929011289,4.421828787033867,70.12679820610377,17.068259117950724,0.0,17.068259117950724,1
824,0,F2P,0.65,0.5037102452325964,0.0,0.0,0.0,0.0,0.0,0.0,0
825,0,Whale,0.05,0.030424043226119885,24.144982537308422,1.2072491268654213,103.238988661743,4.659981629700526,0.0,4.659981629700526,1
825,0,Casual,0.3,0.18975484384654048,43.463918016641784,13.039175404992536,819.083765509821,50.33121706327118,0.0,50.33121706327118,1
825,0,F2P,0.65,0.49753718242467815,0.0,0.0,0.0,0.0,0.0,0.0,0
826,0,Whale,0.05,0.04589413082014086,60.908324746835774,3.045416237341789,692.1285576859473,11.755306676139305,0.0,11.755306676139305,1
826,0,Casual,0.3,0.15392108022955708,19.38261617592623,5.814784852777869,111.96880177300106,22.445069531722574,0.0,22.445069531722574,1
826,0,F2P,0.65,0.5785565646776103,0.0,0.0,0.0,0.0,0.0,0.0,0
827,0,Whale,0.05,0.055186088650983296,66.67219175351309,3.333609587675655,643.0857034183557,12.867733008428027,0.0,12.867733008428027,1
827,0,Casual,0.3,0.16867144563550107,13.941997243487883,4.1825991730463645,55.565586529777846,16.144832807958966,0.0,16.144832807958966,1
827,0,F2P,0.65,0.5746075572721321,0.0,0.0,0.0,0.0,0.0,0.0,0
828,0,Whale,0.05,0.04063418666430545,86.89048412043967,4.344524206021983,1195.9229925555344,16.769863435244854,0.0,16.769863435244854,1
828,0,Casual,0.3,0.13482178540406514,59.21347573860309,17.764042721580925,1065.7639656877852,68.56920490530237,0.0,68.56920490530237,1
828,0,F2P,0.65,0.46096288215453096,0.0,0.0,0.0,0.0,0.0,0.0,0
829,0,Whale,0.05,0.03002247630371277,68.13339560744113,3.4066697803720567,692.3719634579652,13.149745352236138,0.0,13.149745352236138,1
829,0,Casual,0.3,0.18090638551047372,24.29995654950983,7.2899869648529485,177.79541299979402,28.13934968433238,0.0,28.13934968433238,1
829,0,F2P,0.65,0.5403324204328839,0.0,0.0,0.0,0.0,0.0,0.0,0
830,0,Whale,0.05,0.055576927513336,46.83900904580731,2.3419504522903654,317.1057119471101,9.039928745840811,0.0,9.039928745840811,1
830,0,Casual,0.3,0.1417363449580237,31.049497994953047,9.314849398485913,223.98611679395296,35.95531867815563,0.0,35.95531867815563,1
830,0,F2P,0.65,0.5387039946409752,2.692122953500122,1.7498799197750792,6.7021838521549615,6.754536490331805,0.0,6.754536490331805,1
831,0,Whale,0.05,0.06315061212767759,32.77149137303217,1.6385745686516087,196.69982688330356,6.324897834995209,0.0,6.324897834995209,1
831,0,Casual,0.3,0.10740197074151808,20.442057789271395,6.1326173367814185,137.55857858627024,23.671902919976272,0.0,23.671902919976272,1
831,0,F2P,0.65,0.4669415637582025,0.0,0.0,0.0,0.0,0.0,0.0,0
832,0,Whale,0.05,0.06907241540592648,68.31450604439509,3.4157253022197547,839.917999807617,13.184699666568253,0.0,13.184699666568253,1
832,0,Casual,0.3,0.10033569138870127,28.6377095355569,8.59131286066707,147.90030930340538,33.16246764217489,0.0,33.16246764217489,1
832,0,F2P,0.65,0.4094735525072946,0.0,0.0,0.0,0.0,0.0,0.0,0
833,0,Whale,0.05,0.031875772778972064,71.37552730161431,3.5687763650807156,541.9648908713165,13.775476769211563,0.0,13.775476769211563,1
833,0,Casual,0.3,0.13158127721160845,20.645280825808108,6.193584247742432,101.22693462662289,23.907235196285786,0.0,23.907235196285786,1
833,0,F2P,0.65,0.47517750838084644,0.0,0.0,0.0,0.0,0.0,0.0,0
834,0,Whale,0.05,0.07183701438099271,27.21591224116103,1.3607956120580516,124.36755452883872,5.252671062544079,0.0,5.252671062544079,1
834,0,Casual,0.3,0.14243520609547622,51.319746504800996,15.395923951440299,767.8141453402109,59.42826645255955,0.0,59.42826645255955,1
834,0,F2P,0.65,0.5393034626598225,0.0,0.0,0.0,0.0,0.0,0.0,0
835,0,Whale,0.05,0.060184911957979315,87.46891214097431,4.3734456070487155,1384.9952566496927,16.881500043208042,0.0,16.881500043208042,1
835,0,Casual,0.3,0.1469131997583516,11.047867785893354,3.314360335768006,91.41656952445022,12.793430896064503,0.0,12.793430896064503,1
835,0,F2P,0.65,0.4876377342634023,0.0,0.0,0.0,0.0,0.0,0.0,0
836,0,Whale,0.05,0.03997625104620636,32.70407525702608,1.6352037628513043,167.05790498894785,6.3118865246060345,0.0,6.3118865246060345,1
836,0,Casual,0.3,0.11257863553539788,6.762740779938988,2.028822233981696,19.27014430587016,7.831253823169347,0.0,7.831253823169347,1
836,0,F2P,0.65,0.4122467363633736,0.0,0.0,0.0,0.0,0.0,0.0,0
837,0,Whale,0.05,0.06697485207191467,55.704872190471235,2.7852436095235618,468.093100781608,10.75104033276095,0.0,10.75104033276095,1
837,0,Casual,0.3,0.16109604135626426,13.691374563796828,4.107412369139048,52.5215359534159,15.854611744876726,0.0,15.854611744876726,1
837,0,F2P,0.65,0.42460300533223466,0.0,0.0,0.0,0.0,0.0,0.0,0
838,0,Whale,0.05,0.036605368074735016,11.09918350570211,0.5549591752851055,23.74854325112332,2.142142416600507,0.0,2.142142416600507,1
838,0,Casual,0.3,0.17123267944552867,7.4639012717735715,2.2391703815320714,33.19464686358154,8.643197672713795,0.0,8.643197672713795,1
838,0,F2P,0.65,0.48347771042855525,0.0,0.0,0.0,0.0,0.0,0.0,0
839,0,Whale,0.05,0.056299455887224806,55.09535674507458,2.754767837253729,631.2714838273822,10.633403851799395,0.0,10.633403851799395,1
839,0,Casual,0.3,0.12358960154733434,18.92934187775506,5.678802563326518,77.16944443293309,21.920177894440357,0.0,21.920177894440357,1
839,0,F2P,0.65,0.5690375254981982,0.0,0.0,0.0,0.0,0.0,0.0,0
840,0,Whale,0.05,0.030380735211128346,65.01575444493025,3.2507877222465127,966.9059329939165,12.548040607871538,0.0,12.548040607871538,1
840,0,Casual,0.3,0.1310120020303453,16.789574527455965,5.036872358236789,62.8665191092142,19.442327302794006,0.0,19.442327302794006,1
840,0,F2P,0.65,0.5904474430246492,0.0,0.0,0.0,0.0,0.0,0.0,0
841,0,Whale,0.05,0.07189962028724335,44.81668352004148,2.2408341760020742,733.8348773970215,8.649619919368005,0.0,8.649619919368005,1
841,0,Casual,0.3,0.12640135708378336,26.50492995064051,7.951478985192153,150.07051579477212,30.692708882841707,0.0,30.692708882841707,1
841,0,F2P,0.65,0.5360565797678988,0.0,0.0,0.0,0.0,0.0,0.0,0
842,0,Whale,0.05,0.06296603184792973,70.12973480659223,3.5064867403296116,806.1683402837226,13.5350388176723,0.0,13.5350388176723,1
842,0,Casual,0.3,0.10771180834921619,39.78218059679523,11.934654179038569,350.9467907224055,46.06776513108887,0.0,46.06776513108887,1
842,0,F2P,0.65,0.5974793836967061,0.0,0.0,0.0,0.0,0.0,0.0,0
843,0,Whale,0.05,0.030977637476796726,80.66923406961368,4.033461703480684,648.3519894184603,15.56916217543544,0.0,15.56916217543544,1
843,0,Casual,0.3,0.1565488954014114,26.309984194636254,7.892995258390876,197.64541503286387,30.46696169738878,0.0,30.46696169738878,1
843,0,F2P,0.65,0.5228595110818336,0.4981213937670428,0.32377890594857783,0.19063296781703687,1.2497865769615104,0.0,1.2497865769615104,1
844,0,Whale,0.05,0.06007464817324866,79.10757543596789,3.9553787717983946,1069.0114237574244,15.267762059141802,0.0,15.267762059141802,1
844,0,Casual,0.3,0.1576284320698753,33.13368442629219,9.940105327887657,344.3463103798025,38.36880656564635,0.0,38.36880656564635,1
844,0,F2P,0.65,0.4793007693449394,0.0,0.0,0.0,0.0,0.0,0.0,0
845,0,Whale,0.05,0.07024734001957743,20.6829036503169,1.034145182515845,89.21912879868357,3.9918004045111615,0.0,3.9918004045111615,1
845,0,Casual,0.3,0.12099255099929745,17.10434790143502,5.131304370430506,65.69966367917837,19.806834869861753,0.0,19.806834869861753,1
845,0,F2P,0.65,0.4046139906978656,0.0,0.0,0.0,0.0,0.0,0.0,0
846,0,Whale,0.05,0.05591254313803956,29.777286314819232,1.4888643157409618,208.29281904097562,5.747016258760112,0.0,5.747016258760112,1
846,0,Casual,0.3,0.10178423472553125,11.156977106681039,3.3470931320043116,32.38518910900323,12.919779489536642,0.0,12.919779489536642,1
846,0,F2P,0.65,0.4528121178306929,0.0,0.0,0.0,0.0,0.0,0.0,0
847,0,Whale,0.05,0.054284625361188193,35.5754736038014,1.77877368019007,260.8643982165347,6.86606640553367,0.0,6.86606640553367,1
847,0,Casual,0.3,0.10039423325326818,29.13742818506629,8.741228455519886,266.1836968421138,33.74114183830676,0.0,33.74114183830676,1
847,0,F2P,0.65,0.5992521489284486,0.0,0.0,0.0,0.0,0.0,0.0,0
848,0,Whale,0.05,0.07564298007446282,41.89654704647549,2.0948273523237746,365.57174519002444,8.08603357996977,0.0,8.08603357996977,1
848,0,Casual,0.3,0.19893390873917982,5.480042585979269,1.6440127757937806,17.542017717276146,6.345889314563993,0.0,6.345889314563993,1
848,0,F2P,0.65,0.41676109116143983,0.0,0.0,0.0,0.0,0.0,0.0,0
849,0,Whale,0.05,0.043742904305899596,30.958584448687404,1.5479292224343704,175.91109536938282,5.975006798596669,0.0,5.975006798596669,1
849,0,Casual,0.3,0.13720795284272766,13.558494489706938,4.067548346912081,57.753242704392434,15.700736619080633,0.0,15.700736619080633,1
849,0,F2P,0.65,0.5251871609019414,0.0,0.0,0.0,0.0,0.0,0.0,0
850,0,Whale,0.05,0.06309060274282045,31.67185519767939,1.5835927598839694,358.05564368309615,6.112668053152122,0.0,6.112668053152122,1
850,0,Casual,0.3,0.13838899082261386,8.860593712353726,2.658178113706118,28.55649439208459,10.260567518905614,0.0,10.260567518905614,1
850,0,F2P,0.65,0.5146523601546986,0.0,0.0,0.0,0.0,0.0,0.0,0
851,0,Whale,0.05,0.07174771870799379,54.77008761539943,2.738504380769972,705.0009480136205,10.570626909772091,0.0,10.570626909772091,1
851,0,Casual,0.3,0.11969789482530395,28.861376544269405,8.65841296328082,232.33957905817516,33.421474038263966,0.0,33.421474038263966,1
851,0,F2P,0.65,0.5291433115883077,0.0,0.0,0.0,0.0,0.0,0.0,0
852,0,Whale,0.05,0.061757805914140644,46.69889240833398,2.334944620416699,372.6857370869925,9.012886234808459,0.0,9.012886234808459,1
852,0,Casual,0.3,0.12532226245332337,12.557596316100023,3.7672788948300067,47.185480365534474,14.541696534043826,0.0,14.541696534043826,1
852,0,F2P,0.65,0.5737618395956923,0.0,0.0,0.0,0.0,0.0,0.0,0
853,0,Whale,0.05,0.06480045020385514,73.8632962498374,3.6931648124918706,1384.6349254127972,14.25561617621862,0.0,14.25561617621862,1
853,0,Casual,0.3,0.1171039241112511,8.938123769590366,2.6814371308771094,26.749635977579334,10.350347325185643,0.0,10.350347325185643,1
853,0,F2P,0.65,0.4169516291429785,2.3674168425979305,1.538820947688655,3.8797962962885357,5.939848858078207,0.0,5.939848858078207,1
854,0,Whale,0.05,0.05037115853855718,52.12261786496722,2.606130893248361,519.417259440409,10.059665247938673,0.0,10.059665247938673,1
854,0,Casual,0.3,0.15945363406217564,24.785334994664776,7.435600498399433,162.10376643305216,28.701417923821808,0.0,28.701417923821808,1
854,0,F2P,0.65,0.5792203873074078,0.0,0.0,0.0,0.0,0.0,0.0,0
855,0,Whale,0.05,0.07810728598064973,78.6128519803387,3.9306425990169354,1403.621550255583,15.17228043220537,0.0,15.17228043220537,1
855,0,Casual,0.3,0.10653689722396208,32.06562006237575,9.619686018712725,224.03140120000478,37.13198803223111,0.0,37.13198803223111,1
855,0,F2P,0.65,0.5379820644934468,0.0,0.0,0.0,0.0,0.0,0.0,0
856,0,Whale,0.05,0.055925589691271024,30.51834968910705,1.5259174844553527,143.4645949023095,5.890041489997661,0.0,5.890041489997661,1
856,0,Casual,0.3,0.17729315638839585,9.422152869826498,2.826645860947949,47.978095110063265,10.910853023259083,0.0,10.910853023259083,1
856,0,F2P,0.65,0.5112766717165088,0.0,0.0,0.0,0.0,0.0,0.0,0
857,0,Whale,0.05,0.07623664229499588,42.69117460539845,2.1345587302699225,369.7592143751433,8.239396698841901,0.0,8.239396698841901,1
857,0,Casual,0.3,0.19196681307115654,8.222452103591714,2.466735631077514,35.73362577859056,9.521599535959204,0.0,9.521599535959204,1
857,0,F2P,0.65,0.4672514775976907,0.0,0.0,0.0,0.0,0.0,0.0,0
858,0,Whale,0.05,0.07047345340050748,67.66384850208047,3.3831924251040237,846.5192033409004,13.05912276090153,0.0,13.05912276090153,1
858,0,Casual,0.3,0.18314402072509597,15.833742732082904,4.750122819624871,94.13508843518093,18.335474083752,0.0,18.335474083752,1
858,0,F2P,0.65,0.4846611888438718,0.0,0.0,0.0,0.0,0.0,0.0,0
859,0,Whale,0.05,0.0708983137418552,51.685141098995416,2.584257054949771,573.4532076322056,9.975232232106116,0.0,9.975232232106116,1
859,0,Casual,0.3,0.1086865218528182,9.075220452709502,2.7225661358128503,25.841321524141108,10.509105284237602,0.0,10.509105284237602,1
859,0,F2P,0.65,0.486227571273848,0.0,0.0,0.0,0.0,0.0,0.0,0
860,0,Whale,0.05,0.06043670578793043,27.92315444734124,1.396157722367062,131.59275516985167,5.389168808336859,0.0,5.389168808336859,1
860,0,Casual,0.3,0.18079184187082,4.6114679203810995,1.38344037611433,20.45680767072249,5.340079851801313,0.0,5.340079851801313,1
860,0,F2P,0.65,0.44555721906268947,0.0,0.0,0.0,0.0,0.0,0.0,0
861,0,Whale,0.05,0.03354158983186696,101.64198647470681,5.082099323735341,1300.5986336031472,19.616903389618415,0.0,19.616903389618415,1
861,0,Casual,0.3,0.11186364015254496,17.705104828736594,5.311531448620978,60.40051596726399,20.502511391676975,0.0,20.502511391676975,1
861,0,F2P,0.65,0.4408861166142775,0.0,0.0,0.0,0.0,0.0,0.0,0
862,0,Whale,0.05,0.07398857554403601,54.47489688350833,2.7237448441754166,676.2059637054971,10.513655098517107,0.0,10.513655098517107,1
862,0,Casual,0.3,0.16773820256769806,28.812217256895703,8.64366517706871,319.5558726129906,33.36454758348522,0.0,33.36454758348522,1
862,0,F2P,0.65,0.5815328376644774,0.0,0.0,0.0,0.0,0.0,0.0,0
863,0,Whale,0.05,0.05483195115330976,117.746254599599,5.88731272997995,2682.7203639805157,22.725027137722606,0.0,22.725027137722606,1
863,0,Casual,0.3,0.1607261700699457,12.105949532030474,3.6317848596091418,38.008577046483126,14.018689558091287,0.0,14.018689558091287,1
863,0,F2P,0.65,0.5272224281934245,0.0,0.0,0.0,0.0,0.0,0.0,0
864,0,Whale,0.05,0.0784495867121966,55.45498230496827,2.7727491152484136,595.6159947027331,10.702811584858877,0.0,10.702811584858877,1
864,0,Casual,0.3,0.18333743944718692,21.56453043381053,6.469359130143158,154.29772265002876,24.97172624235259,0.0,24.97172624235259,1
864,0,F2P,0.65,0.4995855226137067,0.0,0.0,0.0,0.0,0.0,0.0,0
865,0,Whale,0.05,0.04326712936076887,102.57195971333721,5.128597985666861,1573.829964228551,19.796388224674082,0.0,19.796388224674082,1
865,0,Casual,0.3,0.11436835861589889,18.279083531101687,5.483725059330506,84.39656823561057,21.167178729015752,0.0,21.167178729015752,1
865,0,F2P,0.65,0.49120053917731127,0.0,0.0,0.0,0.0,0.0,0.0,0
866,0,Whale,0.05,0.036601594139456475,18.746860074643774,0.9373430037321887,48.66882582022369,3.6181439944062483,0.0,3.6181439944062483,1
866,0,Casual,0.3,0.16231227395942358,25.1315979406785,7.53947938220355,165.82132353081607,29.1023904153057,0.0,29.1023904153057,1
866,0,F2P,0.65,0.43918651071363884,0.0,0.0,0.0,0.0,0.0,0.0,0
867,0,Whale,0.05,0.044641606701521584,92.42155491618658,4.6210777458093295,1504.4500921686897,17.83736009882401,0.0,17.83736009882401,1
867,0,Casual,0.3,0.1750127175590264,5.690645728383389,1.7071937185150168,15.865709244593756,6.589767753467964,0.0,6.589767753467964,1
867,0,F2P,0.65,0.5628435320462599,0.0,0.0,0.0,0.0,0.0,0.0,0
868,0,Whale,0.05,0.0648936463933851,36.43348879744382,1.8216744398721911,421.9349507547383,7.031663337906658,0.0,7.031663337906658,1
868,0,Casual,0.3,0.19856619078887716,9.044515678344947,2.713354703503484,37.08867319230978,10.473549155523449,0.0,10.473549155523449,1
868,0,F2P,0.65,0.49396001326385264,0.0,0.0,0.0,0.0,0.0,0.0,0
869,0,Whale,0.05,0.07391734141852577,39.34213077474229,1.9671065387371145,302.0658416609708,7.593031239525262,0.0,7.593031239525262,1
869,0,Casual,0.3,0.1669649309557848,33.00929900430352,9.902789701291056,357.3736840171416,38.22476824698347,0.0,38.22476824698347,1
869,0,F2P,0.65,0.5291113734520895,0.0,0.0,0.0,0.0,0.0,0.0,0
870,0,Whale,0.05,0.07151941788377525,64.02885309990423,3.2014426549952115,1057.6766896633094,12.357568648281516,0.0,12.357568648281516,1
870,0,Casual,0.3,0.12957580063243893,23.561697707833257,7.068509312349977,137.1309381487581,27.28444594567091,0.0,27.28444594567091,1
870,0,F2P,0.65,0.43468900346213796,0.0,0.0,0.0,0.0,0.0,0.0,0
871,0,Whale,0.05,0.03173566400434989,59.576598598640665,2.9788299299320333,639.6607000022279,11.498283529537648,0.0,11.498283529537648,1
871,0,Casual,0.3,0.16118568547711937,9.434043284847826,2.830212985454348,33.885978183363925,10.924622123853782,0.0,10.924622123853782,1
871,0,F2P,0.65,0.5418791641160106,0.0,0.0,0.0,0.0,0.0,0.0,0
872,0,Whale,0.05,0.042902647798598065,70.68795900027968,3.534397950013984,757.570751918308,13.642776087053978,0.0,13.642776087053978,1
872,0,Casual,0.3,0.13784043897560502,14.233532711175945,4.270059813352783,57.667153578882235,16.48243087954174,0.0,16.48243087954174,1
872,0,F2P,0.65,0.5545714844877317,0.0,0.0,0.0,0.0,0.0,0.0,0
873,0,Whale,0.05,0.05484086983732068,37.164885908840404,1.8582442954420202,242.5159673392376,7.172822980406198,0.0,7.172822980406198,1
873,0,Casual,0.3,0.12652024033574893,32.69498209048883,9.808494627146649,274.7675709529604,37.86078926078606,0.0,37.86078926078606,1
873,0,F2P,0.65,0.5679321858823564,0.0,0.0,0.0,0.0,0.0,0.0,0
874,0,Whale,0.05,0.07649019672846916,18.120162225415434,0.9060081112707717,97.61415103023086,3.4971913095051788,0.0,3.4971913095051788,1
874,0,Casual,0.3,0.18233043062304577,23.45385224932994,7.036155674798982,166.20917745915108,27.15956090472407,0.0,27.15956090472407,1
874,0,F2P,0.65,0.5601445942922262,0.0,0.0,0.0,0.0,0.0,0.0,0
875,0,Whale,0.05,0.031668811277746775,53.52108398542299,2.6760541992711495,422.3924314318192,10.329569209186637,0.0,10.329569209186637,1
875,0,Casual,0.3,0.13352830205289248,17.603722156847798,5.281116647054339,88.11966982085576,20.385110257629748,0.0,20.385110257629748,1
875,0,F2P,0.65,0.4929965152800927,0.0,0.0,0.0,0.0,0.0,0.0,0
876,0,Whale,0.05,0.042968225609480874,47.29715038582027,2.3648575192910135,313.942147384523,9.128350024463312,0.0,9.128350024463312,1
876,0,Casual,0.3,0.11754125041970931,23.829522895126836,7.148856868538051,120.47728659582764,27.594587512556874,0.0,27.594587512556874,1
876,0,F2P,0.65,0.4293164205804602,0.0,0.0,0.0,0.0,0.0,0.0,0
877,0,Whale,0.05,0.03916110631993549,32.44237564430237,1.6221187822151188,124.2382741552415,6.261378499350358,0.0,6.261378499350358,1
877,0,Casual,0.3,0.12495438055609386,28.03275012975863,8.409825038927588,197.70144205098907,32.46192465026049,0.0,32.46192465026049,1
877,0,F2P,0.65,0.45819343626609194,0.0,0.0,0.0,0.0,0.0,0.0,0
878,0,Whale,0.05,0.041453963438503535,40.22619735622999,2.0113098678114993,198.24297620419242,7.763656089752388,0.0,7.763656089752388,1
878,0,Casual,0.3,0.17026640044149044,8.086126090753117,2.425837827225935,27.466275720520784,9.36373401309211,0.0,9.36373401309211,1
878,0,F2P,0.65,0.45300026722813247,0.0,0.0,0.0,0.0,0.0,0.0,0
879,0,Whale,0.05,0.07786302506664111,34.45527695504371,1.7227638477521854,282.2190844781376,6.649868452323436,0.0,6.649868452323436,1
879,0,Casual,0.3,0.1649008548632207,23.541338337593004,7.062401501277901,179.1815881227787,27.260869794932695,0.0,27.260869794932695,1
879,0,F2P,0.65,0.5520774507450332,0.0,0.0,0.0,0.0,0.0,0.0,0
880,0,Whale,0.05,0.04564456683279404,101.72264700010307,5.086132350005154,1937.8079725269254,19.63247087101989,0.0,19.63247087101989,1
